Country,Currency,Currency Code,Currency units per £1,Start Date,End Date
Nepal,Rupee,NPR,142.29,01/10/2019,31/10/2019
New Caledonia,CFP Franc,XPF,134.69,01/10/2019,31/10/2019
New Zealand,Dollar,NZD,1.9719,01/10/2019,31/10/2019
Nicaragua,Gold Cordoba,NIO,41.78,01/10/2019,31/10/2019
Niger Republic,CFA Franc,XOF,740.41,01/10/2019,31/10/2019
Nigeria,Naira,NGN,452.21,01/10/2019,31/10/2019
Norway,Norwegian Krone,NOK,11.14,01/10/2019,31/10/2019
Oman,Rial,OMR,0.4807,01/10/2019,31/10/2019
Pakistan,Rupee,PKR,195.05,01/10/2019,31/10/2019
Panama,Balboa,PAB,1.2483,01/10/2019,31/10/2019
Papua New Guinea,Kina,PGK,4.2488,01/10/2019,31/10/2019
Paraguay,Guarani,PYG,7933.93,01/10/2019,31/10/2019
Peru,New Sol,PEN,4.1723,01/10/2019,31/10/2019
Philippines,Peso,PHP,65.16,01/10/2019,31/10/2019
Poland,Zloty,PLN,4.9,01/10/2019,31/10/2019
Qatar,Riyal,QAR,4.5452,01/10/2019,31/10/2019
Romania,New Leu,RON,5.3488,01/10/2019,31/10/2019
Russia,Rouble,RUB,80.11,01/10/2019,31/10/2019
Rwanda,Franc,RWF,1147.85,01/10/2019,31/10/2019
Saotome & Principe,Dobra,STD,27755.7,01/10/2019,31/10/2019
Saudi Arabia,Riyal,SAR,4.6827,01/10/2019,31/10/2019
Senegal,CFA Franc,XOF,740.41,01/10/2019,31/10/2019
Serbia,Dinar,RSD,132.66,01/10/2019,31/10/2019
Seychelles,Rupee,SCR,17.4,01/10/2019,31/10/2019
Sierra Leone,Leone,SLL,11734.45,01/10/2019,31/10/2019
Singapore,Dollar,SGD,1.7154,01/10/2019,31/10/2019
Soloman Islands,Dollar,SBD,10,01/10/2019,31/10/2019
Somali Republic,Schilling,SOS,725.28,01/10/2019,31/10/2019
South Africa,Rand,ZAR,18.27,01/10/2019,31/10/2019
South Korea,Won,KRW,1487.27,01/10/2019,31/10/2019
Sri Lanka,Rupee,LKR,225.63,01/10/2019,31/10/2019
St Christopher & Anguilla,E Caribbean Dollar,XCD,3.3705,01/10/2019,31/10/2019
St Lucia,E Caribbean Dollar,XCD,3.3705,01/10/2019,31/10/2019
St Vincent,E Caribbean Dollar,XCD,3.3705,01/10/2019,31/10/2019
Sudan Republic,Pound,SDG,56.32,01/10/2019,31/10/2019
Surinam,Dollar,SRD,9.3102,01/10/2019,31/10/2019
Swaziland,Lilangeni,SZL,18.27,01/10/2019,31/10/2019
Sweden,Krona,SEK,12.11,01/10/2019,31/10/2019
Switzerland,Franc,CHF,1.2426,01/10/2019,31/10/2019
Taiwan,Dollar,TWD,38.67,01/10/2019,31/10/2019
Tanzania,Schilling,TZS,2868.69,01/10/2019,31/10/2019
Thailand,Baht,THB,38.11,01/10/2019,31/10/2019
Togo Republic,CFA Franc,XOF,740.41,01/10/2019,31/10/2019
Tonga Islands,Pa'anga (AUS),TOP,1.8247,01/10/2019,31/10/2019
Trinidad/Tobago,Dollar,TTD,8.4105,01/10/2019,31/10/2019
Tunisia,Dinar,TND,3.5688,01/10/2019,31/10/2019
Turkey,Turkish  Lira,TRY,7.0764,01/10/2019,31/10/2019
Turkmenistan,New Manat,TMT,4.3817,01/10/2019,31/10/2019
UAE,Dirham,AED,4.5854,01/10/2019,31/10/2019
Uganda,Schilling,UGX,4581.43,01/10/2019,31/10/2019
Ukraine,Hryvnia,UAH,30.79,01/10/2019,31/10/2019
Uruguay,Peso,UYU,45.85,01/10/2019,31/10/2019
USA,Dollar,USD,1.2483,01/10/2019,31/10/2019
Uzbekistan,Sum,UZS,11729,01/10/2019,31/10/2019
Vanuatu,Vatu,VUV,146.53,01/10/2019,31/10/2019
Venezuela,Bolivar Fuerte,VEF,309961.4,01/10/2019,31/10/2019
Vietnam,Dong,VND,28976.01,01/10/2019,31/10/2019
Wallis & Futuna Islands,CFP Franc,XPF,134.69,01/10/2019,31/10/2019
Western Samoa,Tala,WST,3.3334,01/10/2019,31/10/2019
Yemen (Rep of),Rial,YER,312.52,01/10/2019,31/10/2019
Zambia,Kwacha,ZMW,16.49,01/10/2019,31/10/2019
Zimbabwe,Dollar,ZWL,451.77,01/10/2019,31/10/2019
